tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10506	Paramecium bursaria Chlorella virus 1	917915	0	live	A177R	PBCV1_A177R	hypothetical protein				NC_000852.5	90639	91379	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917914	0	live	A084L	PBCV1_A084L	hypothetical protein				NC_000852.5	43811	44377	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917911	0	live	A189/192R	PBCV1_A189/192R	hypothetical protein				NC_000852.5	97433	101332	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917909	0	live	A081L	PBCV1_A081L	hypothetical protein				NC_000852.5	43192	43761	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917908	0	live	a167L	PBCV1_a167L	hypothetical protein				NC_000852.5	85677	85880	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917904	0	live	A592R	PBCV1_A592R	hypothetical protein				NC_000852.5	285435	285644	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917903	0	live	A564L	PBCV1_A564L	hypothetical protein				NC_000852.5	271714	272769	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917900	0	live	A090R	PBCV1_A090R	hypothetical protein				NC_000852.5	47851	48315	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917899	0	live	A014R	PBCV1_A014R	hypothetical protein				NC_000852.5	8255	12364	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917898	0	live	A203R	PBCV1_A203R	hypothetical protein				NC_000852.5	104134	104784	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917897	0	live	a042L	PBCV1_a042L	hypothetical protein				NC_000852.5	24238	24504	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917894	0	live	A217L	PBCV1_A217L	hypothetical protein				NC_000852.5	109733	110917	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917893	0	live	A131L	PBCV1_A131L	hypothetical protein				NC_000852.5	69359	69769	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917892	0	live	A018L	PBCV1_A018L	hypothetical protein				NC_000852.5	12367	16374	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917890	0	live	a086L	PBCV1_a086L	hypothetical protein				NC_000852.5	44953	45195	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917889	0	live	A134L	PBCV1_A134L	hypothetical protein				NC_000852.5	70558	71055	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917886	0	live	a032R	PBCV1_a032R	hypothetical protein				NC_000852.5	19232	19810	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917885	0	live	a194R	PBCV1_a194R	hypothetical protein				NC_000852.5	101887	102135	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917884	0	live	A092/093L	PBCV1_A092/093L	hypothetical protein				NC_000852.5	48326	49627	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917882	0	live	A050L	PBCV1_A050L	Pyrimidine dimer-specific glycosylase				NC_000852.5	28286	28711	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917880	0	live	a188L	PBCV1_a188L	hypothetical protein				NC_000852.5	96724	96957	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917879	0	live	A058L	PBCV1_A058L	hypothetical protein				NC_000852.5	30976	31623	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917877	0	live	A075L	PBCV1_A075L	hypothetical protein				NC_000852.5	39078	39920	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917876	0	live	A121R	PBCV1_A121R	hypothetical protein				NC_000852.5	61780	62094	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917875	0	live	A199R	PBCV1_A199R	hypothetical protein				NC_000852.5	102663	102968	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917874	0	live	a142L	PBCV1_a142L	hypothetical protein				NC_000852.5	74474	74875	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917873	0	live	A127R	PBCV1_A127R	hypothetical protein				NC_000852.5	67154	67891	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917872	0	live	a115L	PBCV1_a115L	hypothetical protein				NC_000852.5	59265	59495	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917871	0	live	A185R	PBCV1_A185R	hypothetical protein				NC_000852.5	94548	97390	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917870	0	live	A561L	PBCV1_A561L	hypothetical protein				NC_000852.5	269727	271676	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917869	0	live	A559L	PBCV1_A559L	hypothetical protein				NC_000852.5	269042	269683	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917868	0	live	A627R	PBCV1_A627R	hypothetical protein				NC_000852.5	301818	303155	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917867	0	live	A625R	PBCV1_A625R	hypothetical protein				NC_000852.5	300424	301722	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917866	0	live	a054L	PBCV1_a054L	hypothetical protein				NC_000852.5	29800	30123	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917864	0	live	A429L	PBCV1_A429L	hypothetical protein				NC_000852.5	208596	210026	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917863	0	live	A624R	PBCV1_A624R	hypothetical protein				NC_000852.5	299990	300355	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917862	0	live	A623L	PBCV1_A623L	hypothetical protein				NC_000852.5	299757	299960	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917861	0	live	A618L	PBCV1_A618L	hypothetical protein				NC_000852.5	296241	296636	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917856	0	live	A649R	PBCV1_A649R	hypothetical protein				NC_000852.5	312890	313669	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917854	0	live	A157L	PBCV1_A157L	hypothetical protein				NC_000852.5	80393	80725	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917853	0	live	a104L	PBCV1_a104L	hypothetical protein				NC_000852.5	55054	55344	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917848	0	live	A214L	PBCV1_A214L	hypothetical protein				NC_000852.5	108265	108672	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917847	0	live	A158L	PBCV1_A158L	hypothetical protein				NC_000852.5	80770	81084	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917846	0	live	A219/222/226R	PBCV1_A219/222/226R	hypothetical protein				NC_000852.5	110893	112926	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917845	0	live	a210L	PBCV1_a210L	hypothetical protein				NC_000852.5	107125	107616	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917844	0	live	A201L	PBCV1_A201L	hypothetical protein				NC_000852.5	103422	103706	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917841	0	live	a224L	PBCV1_a224L	hypothetical protein				NC_000852.5	112197	112463	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917840	0	live	a223R	PBCV1_a223R	hypothetical protein				NC_000852.5	111638	111850	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917837	0	live	A076L	PBCV1_A076L	hypothetical protein				NC_000852.5	40190	40501	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917833	0	live	A161R	PBCV1_A161R	hypothetical protein				NC_000852.5	81345	81716	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917830	0	live	a197R	PBCV1_a197R	hypothetical protein				NC_000852.5	102340	102627	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917827	0	live	A111/114R	PBCV1_A111/114R	hypothetical protein				NC_000852.5	58098	60680	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917824	0	live	a155R	PBCV1_a155R	hypothetical protein				NC_000852.5	79412	79696	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917823	0	live	a117L	PBCV1_a117L	hypothetical protein				NC_000852.5	59874	60266	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917821	0	live	A136R	PBCV1_A136R	hypothetical protein				NC_000852.5	71134	71574	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917820	0	live	A139L	PBCV1_A139L	hypothetical protein				NC_000852.5	72698	73153	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917818	0	live	a113L	PBCV1_a113L	hypothetical protein				NC_000852.5	58809	59093	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917813	0	live	a187L	PBCV1_a187L	hypothetical protein				NC_000852.5	95295	96038	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917812	0	live	A108bL	PBCV1_A108bL	hypothetical protein				NC_000852.5	57471	57977	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917811	0	live	A107L	PBCV1_A107L	hypothetical protein				NC_000852.5	56516	57388	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917810	0	live	A392R	PBCV1_A392R	hypothetical protein				NC_000852.5	190233	191012	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917809	0	live	a391R	PBCV1_a391R	hypothetical protein				NC_000852.5	189884	190171	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917808	0	live	A384dL	PBCV1_A384dL	Capsid protein				NC_000852.5	188236	190164	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917805	0	live	a132R	PBCV1_a132R	hypothetical protein				NC_000852.5	69533	69805	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917804	0	live	a108R	PBCV1_a108R	hypothetical protein				NC_000852.5	56933	57148	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917799	0	live	a052R	PBCV1_a052R	hypothetical protein				NC_000852.5	29167	29418	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917795	0	live	A357L	PBCV1_A357L	hypothetical protein				NC_000852.5	176631	177617	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917790	0	live	A533R	PBCV1_A533R	hypothetical protein				NC_000852.5	253765	254889	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917787	0	live	A540L	PBCV1_A540L	hypothetical protein				NC_000852.5	257089	260859	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917786	0	live	A539R	PBCV1_A539R	hypothetical protein				NC_000852.5	256565	257086	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917784	0	live	A537L	PBCV1_A537L	hypothetical protein				NC_000852.5	255643	256440	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971242	0	live	A050aL	PBCV1_A050aL	hypothetical protein				NC_000852.5	28821	28961	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971241	0	live	a047aL	PBCV1_a047aL	hypothetical protein				NC_000852.5	27217	27387	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971240	0	live	a044aL	PBCV1_a044aL	hypothetical protein				NC_000852.5	25328	25492	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971239	0	live	a010aR	PBCV1_a010aR	hypothetical protein				NC_000852.5	6837	7022	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971238	0	live	a004aL	PBCV1_a004aL	hypothetical protein				NC_000852.5	2221	2361	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971237	0	live	a002dR	PBCV1_a002dR	hypothetical protein				NC_000852.5	1408	1539	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971236	0	live	A002cR	PBCV1_A002cR	hypothetical protein				NC_000852.5	1367	1513	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971235	0	live	A002bL	PBCV1_A002bL	hypothetical protein				NC_000852.5	1174	1335	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971234	0	live	a002aR	PBCV1_a002aR	hypothetical protein				NC_000852.5	1022	1177	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971233	0	live	a321aR	PBCV1_a321aR	hypothetical protein				NC_000852.5	160404	160541	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971232	0	live	a318L	PBCV1_a318L	hypothetical protein				NC_000852.5	159613	159786	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971231	0	live	a313aR	PBCV1_a313aR	hypothetical protein				NC_000852.5	157107	157268	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971230	0	live	a309R	PBCV1_a309R	hypothetical protein				NC_000852.5	155242	155370	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971229	0	live	a297aL	PBCV1_a297aL	hypothetical protein				NC_000852.5	152133	152261	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971228	0	live	a286bL	PBCV1_a286bL	hypothetical protein				NC_000852.5	147460	147633	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971227	0	live	a286aR	PBCV1_a286aR	hypothetical protein				NC_000852.5	147401	147574	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971226	0	live	a272aR	PBCV1_a272aR	hypothetical protein				NC_000852.5	138380	138619	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971225	0	live	a266aR	PBCV1_a266aR	hypothetical protein				NC_000852.5	136492	136617	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971224	0	live	a260bR	PBCV1_a260bR	hypothetical protein				NC_000852.5	133915	134184	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971223	0	live	A260aR	PBCV1_A260aR	hypothetical protein				NC_000852.5	133700	133897	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971222	0	live	a253aR	PBCV1_a253aR	hypothetical protein				NC_000852.5	128500	128634	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971221	0	live	a252bL	PBCV1_a252bL	hypothetical protein				NC_000852.5	127966	128118	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971220	0	live	a251bL	PBCV1_a251bL	hypothetical protein				NC_000852.5	126958	127113	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971219	0	live	a250aR	PBCV1_a250aR	hypothetical protein				NC_000852.5	125816	125971	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971218	0	live	a240dL	PBCV1_a240dL	hypothetical protein				NC_000852.5	118550	118696	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971217	0	live	a240cL	PBCV1_a240cL	hypothetical protein				NC_000852.5	118447	118611	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971216	0	live	a240bR	PBCV1_a240bR	hypothetical protein				NC_000852.5	118336	118476	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971215	0	live	A240aL	PBCV1_A240aL	hypothetical protein				NC_000852.5	118272	118457	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971214	0	live	a232aR	PBCV1_a232aR	hypothetical protein				NC_000852.5	115274	115408	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971213	0	live	a228aR	PBCV1_a228aR	hypothetical protein				NC_000852.5	113268	113402	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971212	0	live	a214aL	PBCV1_a214aL	hypothetical protein				NC_000852.5	108548	108691	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971211	0	live	a213aL	PBCV1_a213aL	hypothetical protein				NC_000852.5	108261	108407	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971210	0	live	a204aL	PBCV1_a204aL	hypothetical protein				NC_000852.5	104750	104911	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971209	0	live	A201aL	PBCV1_A201aL	hypothetical protein				NC_000852.5	103546	103722	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971208	0	live	a200aR	PBCV1_a200aR	hypothetical protein				NC_000852.5	103320	103484	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971207	0	live	a188bR	PBCV1_a188bR	hypothetical protein				NC_000852.5	97258	97398	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971206	0	live	A188aR	PBCV1_A188aR	hypothetical protein				NC_000852.5	96944	97390	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971205	0	live	A176aL	PBCV1_A176aL	hypothetical protein				NC_000852.5	90415	90537	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971204	0	live	A172aL	PBCV1_A172aL	hypothetical protein				NC_000852.5	88944	89111	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971203	0	live	a167aR	PBCV1_a167aR	hypothetical protein				NC_000852.5	86128	86283	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971202	0	live	A165aL	PBCV1_A165aL	hypothetical protein				NC_000852.5	84835	85326	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971201	0	live	A164aR	PBCV1_A164aR	hypothetical protein				NC_000852.5	84314	84493	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971200	0	live	a162aR	PBCV1_a162aR	hypothetical protein				NC_000852.5	82831	82959	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971199	0	live	a138aR	PBCV1_a138aR	hypothetical protein				NC_000852.5	72604	72747	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971198	0	live	a130bR	PBCV1_a130bR	hypothetical protein				NC_000852.5	69344	69475	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971197	0	live	A130aR	PBCV1_A130aR	hypothetical protein				NC_000852.5	69261	69404	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971196	0	live	A122/123cL	PBCV1_A122/123cL	hypothetical protein				NC_000852.5	66407	66541	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971195	0	live	a122/123bL	PBCV1_a122/123bL	hypothetical protein				NC_000852.5	66203	66346	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971194	0	live	A122/123aR	PBCV1_A122/123aR	hypothetical protein				NC_000852.5	66133	66258	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971193	0	live	A108aR	PBCV1_A108aR	hypothetical protein				NC_000852.5	57212	57400	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971192	0	live	a099aL	PBCV1_a099aL	hypothetical protein				NC_000852.5	52539	52682	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971191	0	live	a092/093aL	PBCV1_a092/093aL	hypothetical protein				NC_000852.5	48547	48732	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971190	0	live	a089aL	PBCV1_a089aL	hypothetical protein				NC_000852.5	47826	47972	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971189	0	live	a086cL	PBCV1_a086cL	hypothetical protein				NC_000852.5	46508	46639	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971188	0	live	a086bL	PBCV1_a086bL	hypothetical protein				NC_000852.5	46489	46632	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971187	0	live	a086aL	PBCV1_a086aL	hypothetical protein				NC_000852.5	45101	45229	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971186	0	live	a084aL	PBCV1_a084aL	hypothetical protein				NC_000852.5	44458	44580	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971185	0	live	a078cL	PBCV1_a078cL	hypothetical protein				NC_000852.5	42431	42565	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971184	0	live	A078bR	PBCV1_A078bR	hypothetical protein				NC_000852.5	42007	42183	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971183	0	live	A078aL	PBCV1_A078aL	hypothetical protein				NC_000852.5	41756	41878	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971182	0	live	A075cR	PBCV1_A075cR	hypothetical protein				NC_000852.5	40014	40172	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971181	0	live	A075bL	PBCV1_A075bL	hypothetical protein				NC_000852.5	39950	40138	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971180	0	live	a075aR	PBCV1_a075aR	hypothetical protein				NC_000852.5	39784	39933	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971179	0	live	a066aL	PBCV1_a066aL	hypothetical protein				NC_000852.5	36851	36976	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971178	0	live	a062aR	PBCV1_a062aR	hypothetical protein				NC_000852.5	34016	34198	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971177	0	live	A057aR	PBCV1_A057aR	hypothetical protein				NC_000852.5	31650	32666	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971176	0	live	a690gR	PBCV1_a690gR	hypothetical protein				NC_000852.5	329629	329784	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971175	0	live	A690fR	PBCV1_A690fR	hypothetical protein				NC_000852.5	329471	329632	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971174	0	live	A690eR	PBCV1_A690eR	hypothetical protein				NC_000852.5	329293	329439	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971173	0	live	a690dR	PBCV1_a690dR	hypothetical protein				NC_000852.5	329267	329398	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971172	0	live	a690cR	PBCV1_a690cR	hypothetical protein				NC_000852.5	329088	329213	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971171	0	live	A690bL	PBCV1_A690bL	hypothetical protein				NC_000852.5	329085	329228	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971170	0	live	a690aL	PBCV1_a690aL	hypothetical protein				NC_000852.5	329033	329158	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971169	0	live	a685cL	PBCV1_a685cL	hypothetical protein				NC_000852.5	328235	328369	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971168	0	live	A685bR	PBCV1_A685bR	hypothetical protein				NC_000852.5	328010	328180	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971167	0	live	a686aL	PBCV1_a686aL	hypothetical protein				NC_000852.5	327703	327891	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971166	0	live	a682bR	PBCV1_a682bR	hypothetical protein				NC_000852.5	326041	326184	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971165	0	live	a682aL	PBCV1_a682aL	hypothetical protein				NC_000852.5	325986	326123	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971164	0	live	A681aL	PBCV1_A681aL	hypothetical protein				NC_000852.5	324693	324869	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971163	0	live	a650cR	PBCV1_a650cR	hypothetical protein				NC_000852.5	313683	313865	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971162	0	live	a650bL	PBCV1_a650bL	hypothetical protein				NC_000852.5	313671	313847	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971161	0	live	a650aL	PBCV1_a650aL	hypothetical protein				NC_000852.5	313552	313674	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971160	0	live	A646aL	PBCV1_A646aL	hypothetical protein				NC_000852.5	312100	312225	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971159	0	live	a644aR	PBCV1_a644aR	hypothetical protein				NC_000852.5	310852	311022	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971158	0	live	a637aL	PBCV1_a637aL	hypothetical protein				NC_000852.5	307792	307965	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971157	0	live	a635aR	PBCV1_a635aR	hypothetical protein				NC_000852.5	307064	307258	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971156	0	live	a634aL	PBCV1_a634aL	hypothetical protein				NC_000852.5	306761	306889	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971155	0	live	a627aR	PBCV1_a627aR	hypothetical protein				NC_000852.5	303152	303289	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971154	0	live	a626aR	PBCV1_a626aR	hypothetical protein				NC_000852.5	301617	301775	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971153	0	live	A623aL	PBCV1_A623aL	hypothetical protein				NC_000852.5	299923	300102	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971152	0	live	a621bL	PBCV1_a621bL	hypothetical protein				NC_000852.5	298062	298202	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971151	0	live	a621aR	PBCV1_a621aR	hypothetical protein				NC_000852.5	297918	298085	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971150	0	live	a620aR	PBCV1_a620aR	hypothetical protein				NC_000852.5	297535	297708	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971149	0	live	a603bR	PBCV1_a603bR	hypothetical protein				NC_000852.5	289445	289591	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971148	0	live	A603aL	PBCV1_A603aL	hypothetical protein				NC_000852.5	289390	289575	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971147	0	live	a600aR	PBCV1_a600aR	hypothetical protein				NC_000852.5	288026	288166	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971146	0	live	A590aL	PBCV1_A590aL	hypothetical protein				NC_000852.5	285276	285401	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971145	0	live	A589aL	PBCV1_A589aL	hypothetical protein				NC_000852.5	283993	284145	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971144	0	live	a582bL	PBCV1_a582bL	hypothetical protein				NC_000852.5	280782	280940	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971143	0	live	a582aL	PBCV1_a582aL	hypothetical protein				NC_000852.5	280684	280851	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971142	0	live	A574aL	PBCV1_A574aL	hypothetical protein				NC_000852.5	277951	278136	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971141	0	live	a563R	PBCV1_a563R	hypothetical protein				NC_000852.5	271510	271689	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971140	0	live	a558aL	PBCV1_a558aL	hypothetical protein				NC_000852.5	268960	269100	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971139	0	live	A555aR	PBCV1_A555aR	hypothetical protein				NC_000852.5	267599	267736	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971138	0	live	A551bL	PBCV1_A551bL	hypothetical protein				NC_000852.5	265136	265303	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971137	0	live	a551aR	PBCV1_a551aR	hypothetical protein				NC_000852.5	264946	265074	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971136	0	live	a550bL	PBCV1_a550bL	hypothetical protein				NC_000852.5	264494	264682	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971135	0	live	a550aR	PBCV1_a550aR	hypothetical protein				NC_000852.5	264418	264576	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971134	0	live	a539aR	PBCV1_a539aR	hypothetical protein				NC_000852.5	257034	257198	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971133	0	live	a536aL	PBCV1_a536aL	hypothetical protein				NC_000852.5	255590	255766	plus	0		
10506	Paramecium bursaria Chlorella virus 1	10971132	0	live	A532aL	PBCV1_A532aL	hypothetical protein				NC_000852.5	253484	253636	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971131	0	live	A527aL	PBCV1_A527aL	hypothetical protein				NC_000852.5	251724	251900	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971130	0	live	A521aL	PBCV1_A521aL	hypothetical protein				NC_000852.5	249668	250276	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971129	0	live	a504aL	PBCV1_a504aL	hypothetical protein				NC_000852.5	243222	243350	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971128	0	live	a491aL	PBCV1_a491aL	hypothetical protein				NC_000852.5	237279	237428	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971127	0	live	a481aL	PBCV1_a481aL	hypothetical protein				NC_000852.5	232680	232802	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971126	0	live	a479L	PBCV1_a479L	hypothetical protein				NC_000852.5	231530	231769	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971125	0	live	a470aL	PBCV1_a470aL	hypothetical protein				NC_000852.5	227195	227356	minus	0		
10506	Paramecium bursaria Chlorella virus 1	10971124	0	live	A464aR	PBCV1_A464aR	hypothetical protein				NC_000852.5	223726	223851	plus	0		
